AS1,AS1_org_id,AS1_org_name,AS2,AS2_org_id,AS2_org_name,Total_CO2,CO2_Normalized
49895,ORG-DSZO13-RIPE,dcenter.pl sp. z o.o.,57897,ORG-MTSJ1-RIPE,Mobitex Telecom Sp z o.o.,133450.66,1.23e-05
201054,ORG-SNRR2-RIPE,Stowarzyszenie e-Poludnie,201966,ORG-OTSZ5-RIPE,OptiKabel Telecom Sp. z o.o.,133450.66,1.23e-05
174,COGC-ARIN,Cogent Communications,27578,ABL-222-ARIN,AirBridge Broadband LLC,133475.4,1.23e-05
174,COGC-ARIN,Cogent Communications,40181,ESL-63-ARIN,"Elite Systems, LLC",133475.4,1.23e-05
174,COGC-ARIN,Cogent Communications,397098,IISL-40-ARIN,"Island I.T. Solutions, LLC",133475.4,1.23e-05
202,LPL-141-ARIN,"Level 3 Parent, LLC",2559,VISA-ARIN,VISA INTERNATIONAL SERVICE ASSOCIATION,133475.4,1.23e-05
202,LPL-141-ARIN,"Level 3 Parent, LLC",5694,BCBSA-1-ARIN,Blue Cross Blue Shield Association,133475.4,1.23e-05
202,LPL-141-ARIN,"Level 3 Parent, LLC",7800,AHS-86-ARIN,"Allina Health System, Inc.",133475.4,1.23e-05
202,LPL-141-ARIN,"Level 3 Parent, LLC",22220,ELECTR-60-ARIN,"Electronic Arts, Inc.",133475.4,1.23e-05
202,LPL-141-ARIN,"Level 3 Parent, LLC",25683,FFB-75-ARIN,First Financial Bank,133475.4,1.23e-05
202,LPL-141-ARIN,"Level 3 Parent, LLC",33114,CCS-82-ARIN,"Cu Cooperative Systems, Inc.",133475.4,1.23e-05
202,LPL-141-ARIN,"Level 3 Parent, LLC",46727,FOUND-23-ARIN,FES,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",4566,CI-129-ARIN,CYRACOM INTERNATIONAL INC,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",7105,DJC-13-ARIN,"Dow Jones & Company, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",7872,USAP-ARIN,United States Antarctic Program,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",21693,XCELEN-2-ARIN,Xcel Energy Inc.,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",22032,ORC-44-ARIN,"Ocean Reef Club, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",22134,PETSM-1-ARIN,PetSmart LLC,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",22334,FEL-195-ARIN,"Ferguson Enterprises, LLC",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",23042,SJRMC-3-ARIN,San Juan Regional Medical Center Inc.,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",23099,DPO-ARIN,DM Petroleum Operations Company,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",23173,CITIST-2-ARIN,CITISTREET,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",25621,GHS-46-ARIN,Genesis Health System,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",26791,SYNOPS-ARIN,Synopsys Inc.,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",27550,ORGIL-3-ARIN,"Orgill, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",29989,URMST-ARIN,URM Stores Inc,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",30043,RL-591-ARIN,ResortInternet,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",30667,WHEELE-4-ARIN,WHEELER MACHINERY CO.,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",31752,HEI-30-ARIN,"Heartland Express, Inc. of Iowa",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",31900,CITYO-41-ARIN,City of Thornton,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",33193,SHD-35-ARIN,Heart of the Rockies Regional Medical Center,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",33199,EMSL-4-ARIN,"EVO Merchant Services, LLC",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",36566,HEARS-2-ARIN,"Hearst-Argyle Television, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",36686,VSL-26-ARIN,"Vanco Payment Solutions, LLC",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",36769,HEARS-2-ARIN,"Hearst-Argyle Television, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",40116,NYSDFS-ARIN,New York State Department of Financial Services,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",40226,GFCU-51-ARIN,Global Credit Union,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",40451,BPE-7-ARIN,Board of Pensions of the Evangelical Lutheran Church in America,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",40744,MCLDCD-ARIN,Coors Distributing Company,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",47028,TWINV-ARIN,Twin Valley Communications Inc,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",47091,PE-585-ARIN,CLASS5,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",53915,SE-10-ARIN,SECURITY EQUIPMENT INC,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",54244,ICSL-14-ARIN,ICSolutions,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",54438,AMC-176-ARIN,Academy Mortgage Corporation,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",54758,OPL-22-ARIN,OtterBox,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",54924,NAROP-ARIN,NAROPA UNIVERSITY,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",55044,LC-855-ARIN,"LR Communications, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",62520,EMASO-1-ARIN,"eMASON, Inc",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",63151,CPSL-20-ARIN,The Children's Place,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",63215,SC-1031-ARIN,"Sound & Cellular, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",393313,IIR-ARIN,"THE INSTITUTE FOR INTERGOVERNMENTAL RESEARCH, INC.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",393651,AL-517-ARIN,Anovys LLC,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",393738,CS-701-ARIN,Cameo Solutions,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",393860,AS-165-ARIN,AVI SYSTEMS INC,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",394219,LL-382-ARIN,The M Resort Spa Casino,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",394515,MTL-120-ARIN,Market Track LLC,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",394709,HS-349-ARIN,"HealthEdge Software, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",394783,WFN-14-ARIN,Washington Federal,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",394819,NOST-1-ARIN,NNSA Office Of Secure Transportation,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",394929,NC-416-ARIN,NAES Corp,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",395051,PC-455-ARIN,POWDR CORP,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",395325,TBC-87-ARIN,Triple B Corporation,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",395341,WCTL-3-ARIN,White Cloud Technologies LLC,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",395444,MMS-137-ARIN,"Merit Medical Systems, Inc",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",395617,PP-ARIN,Plymouth Poultry Company,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",395702,FRS-48-ARIN,"Financial Recovery Services, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",396135,WWLIS-ARIN,Woodmen of the World Life Insurance Society,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",396175,PS-804-ARIN,PEGASUS SOLUTIONS COMPANIES,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",396312,RMH-ARIN,Richmond Memorial Hospital,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",396951,TPL-210-ARIN,TransCanada Pipelines Limited,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",396954,THEROO-1-ARIN,"The Root Group, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",396960,TPL-210-ARIN,TransCanada Pipelines Limited,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",397261,ES-1322-ARIN,H CLUB LOS ANGELES,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",397329,CSC-471-ARIN,"Central Security Communications, Inc.",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",397393,WRA-26-ARIN,A W Rehn & Associates Inc.,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",397524,NM-857-ARIN,Northriver Midstream Inc.,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",398164,WCUA-1-ARIN,WHITEFISH CREDIT UNION ASSOCIATION,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",398331,1FBU-ARIN,1st Financial Bank USA,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",398459,RCU-45-ARIN,Rogue Credit Union,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",399184,CTCR-2-ARIN,Confederated Tribes of the Colville Reservation,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",399303,VC-813-ARIN,"Volli Communications, Inc",133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",399416,CITYOF-78-ARIN,City of Phoenix,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",400356,TWL-116-ARIN,Tritech Fiber,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",400663,TDIIL-ARIN,Tallahassee Diagnostic Imaging,133475.4,1.23e-05
209,CCL-534-ARIN,"CenturyLink Communications, LLC",401668,ICL-259-ARIN,IPM Computers LLC,133475.4,1.23e-05
1273,@aut-1273-RIPE,Vodafone Group PLC,16931,GLOBAL-337-ARIN,"Global Payments, Inc.",133475.4,1.23e-05
1273,@aut-1273-RIPE,Vodafone Group PLC,62262,ORG-WTL1-RIPE,Wavenet Limited,133475.4,1.23e-05
1970,TAMU-ARIN,Texas A&M University,46335,PVAU-1-ARIN,PRAIRIE VIEW A&M UNIVERSITY,133475.4,1.23e-05
2152,CENIC-ARIN,CENIC,393425,CAS-138-ARIN,California Academy of Sciences,133475.4,1.23e-05
2731,IFL-89-ARIN,Infinity Fiber LLC,31813,FL-772-ARIN,FreedomLinx Technologies,133475.4,1.23e-05
2731,IFL-89-ARIN,Infinity Fiber LLC,33581,PBNA-ARIN,"Peoples Bank, National Association",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",3727,SHRUBB-ARIN,Shrubbery Networks,133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",32204,KPUTE-ARIN,KPU Telecommunications,133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",35885,MOMEN-5-ARIN,"Momentum Telecom, Inc.",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",40170,INTER-487-ARIN,"Intermetro Communications, Inc.",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",54114,DATAI-7-ARIN,"1010Data, Inc.",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",54687,IQLUS-ARIN,iqlusion,133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",62739,KONTI-ARIN,"Kollective Technology, Inc.",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",62939,FH-228-ARIN,pinkbike.com,133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",393919,BIDST-1-ARIN,BIDS Trading L.P.,133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",393930,GARVO-ARIN,Garvoo Inc,133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",394201,BS-375-ARIN,"Blackline Systems, Inc.",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",394288,COHES-6-ARIN,"Cohesity, Inc.",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",394563,ATSG-1-ARIN,"XTIUM, INC.",133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",395563,SCE-ARIN,Southern California Edison,133475.4,1.23e-05
2914,NTTAM-1-ARIN,"NTT America, Inc.",401494,FL-773-ARIN,futureConect LLC,133475.4,1.23e-05
3081,CITIGR-5-ARIN,Citigroup Inc.,33463,CITIGR-5-ARIN,Citigroup Inc.,133475.4,1.23e-05
3223,ORG-VL241-RIPE,Voxility LLP,53678,OL-371-ARIN,OFFICERING LLC,133475.4,1.23e-05
3257,ORG-GCI2-RIPE,GTT Communications Inc.,2642,CDT-62-ARIN,California Department of Technology,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",1380,MCVEA-1-ARIN,"McVEAN Trading & Investments, LLC",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",3459,STBTC-ARIN,South Texas Blood and Tissue Center,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",5097,INVES-33-ARIN,Investors Title Company,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",6105,DENVER-2-ARIN,Denver Water,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",33710,CNLR-ARIN,"National Retail Properties, Inc.",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",35965,EDNPC-ARIN,Electrical District No.3 of Pinal County,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",36432,MIRRO-2-ARIN,Mirror Plus Technologies Inc.,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",36846,HCABHAUHS-ARIN,"The Health Care Authority for Baptist Health, An Affiliate of UAB Health System",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",40238,JOSTEN-ARIN,Jostens,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",53309,BLACK-90-ARIN,Black Hills Corporation,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",53409,IC-1633-ARIN,IEWC,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",54124,TRAVE-55-ARIN,TRAVEL INCORPORATED,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",54837,BSL-439-ARIN,Butler Snow,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",62792,SSFCU-4-ARIN,Suncoast Credit Union,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",393375,BC-1098-ARIN,Bio-Techne Corporation,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",393579,LMHS-1-ARIN,Lee Memorial Health System,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",393680,QUADA-ARIN,Quadax Inc.,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",393813,QH-16-ARIN,Quantum Health Inc,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",394204,FFC-86-ARIN,FULTON FINANCIAL CORPORATION,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",394287,FEL-28-ARIN,"FourPoint Energy, LLC",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",394499,DFAL-ARIN,Dimensional Fund Advisors,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",394729,NIL-42-ARIN,NeoPollard Interactive LLC,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",394730,LEADF-5-ARIN,"Leadfusion, Inc.",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",394773,DUH-1-ARIN,Delek US,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",395186,POPIN-ARIN,POP,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",395230,AI-398-ARIN,ABM Industries,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",395473,IBM-1-ARIN,IBM,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",395476,SCL-346-ARIN,S4 Communications LLC,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",395694,TS-3-ARIN,"Qorvo US, Inc",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",395933,YCHA-ARIN,"Dignity Health, Yavapai Regional Medical Center",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",396254,KA-105-ARIN,Kodak Alaris,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",398805,SSSU-1-ARIN,"Securitas Security Services USA, Inc",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",399344,DWS-ARIN,"Disney Worldwide Services, Inc.",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",399604,ESL-279-ARIN,"EXL SERVICE.COM, LLC",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",399882,WOL-24-ARIN,"WORKPLACE OPTIONS, LLC",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",400027,EL-1133-ARIN,Earlychildhood LLC,133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",400340,MN-400-ARIN,"Matson Navigation Company, Inc.",133475.4,1.23e-05
3356,LPL-141-ARIN,"Level 3 Parent, LLC",401596,TAC-1-ARIN,Texas Association of Counties,133475.4,1.23e-05
3480,SBR-ARIN,Board of Regents of the University System of Georgia,46745,GAINE-3-ARIN,Gainesville City Schools,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",3826,HWH-35-ARIN,Hilton Worldwide Holdings Inc,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",36799,CUBICC-ARIN,Cubic Corporation,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",39985,RRS-126-ARIN,Rack Room Shoes,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",40501,CINL-ARIN,"SoundStack Technologies, LLC",133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",46876,,,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",53272,SCIEN-14-ARIN,SAIC,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",53524,DYNCO-18-ARIN,DYNCORP INTERNATIONAL LLC,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",53814,LFCUNT-ARIN,"Lafayette Federal Credit Union - NET Telcos, Inc",133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",54348,GHC-1-ARIN,CaroMont Health Inc.,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",63163,EML-34-ARIN,"ESA Management, LLC",133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",63277,,,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",64288,MC-2234-ARIN,Masonite Corporation,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",395058,FS-317-ARIN,FEi Systems,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",395271,BSA-73-ARIN,The Bank of San Antonio,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",395289,KFBMI-ARIN,Kentucky Farm Bureau Mutual Insurance,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",395566,OMN-7-ARIN,"Orbital Media Networks, Inc.",133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",396245,KIRBY-4-ARIN,KIRBY CORPORATION,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",397604,RFSUNY-ARIN,The Research Foundation for the State University of New York.,133475.4,1.23e-05
3549,LPL-141-ARIN,"Level 3 Parent, LLC",397854,SH-908-ARIN,Saratoga Hospital,133475.4,1.23e-05
3561,CCL-534-ARIN,"CenturyLink Communications, LLC",36539,PIL-48-ARIN,Peak6 Group LLC,133475.4,1.23e-05
3561,CCL-534-ARIN,"CenturyLink Communications, LLC",46885,CIML-6-ARIN,Carlyle Investment Management L.L.C.,133475.4,1.23e-05
3561,CCL-534-ARIN,"CenturyLink Communications, LLC",53687,DN-1-ARIN,DataComm Networks Inc.,133475.4,1.23e-05
3561,CCL-534-ARIN,"CenturyLink Communications, LLC",62520,EMASO-1-ARIN,"eMASON, Inc",133475.4,1.23e-05
3561,CCL-534-ARIN,"CenturyLink Communications, LLC",393738,CS-701-ARIN,Cameo Solutions,133475.4,1.23e-05
3737,PENN-Z-ARIN,PenTeleData Inc.,63289,MB-107-ARIN,WFMZ-TV,133475.4,1.23e-05
3737,PENN-Z-ARIN,PenTeleData Inc.,394305,JLINK-ARIN,"Jlink, Inc",133475.4,1.23e-05
3737,PENN-Z-ARIN,PenTeleData Inc.,399437,LC-1184-ARIN,Luzerne County,133475.4,1.23e-05
4879,,,54004,CHL-54-ARIN,Optimum WiFi,133475.4,1.23e-05
5974,DNIC-ARIN,DoD Network Information Center,345,DNIC-ARIN,DoD Network Information Center,133475.4,1.23e-05
6939,HURC-ARIN,Hurricane Electric LLC,3653,HBAL-2-ARIN,House of Ben Avraham LLC,133475.4,1.23e-05
7018,AEL-360-ARIN,"AT&T Enterprises, LLC",3704,IIL-168-ARIN,isp.net,133475.4,1.23e-05
7018,AEL-360-ARIN,"AT&T Enterprises, LLC",4972,UPS-9-ARIN,UNITED PARCEL SERVICE,133475.4,1.23e-05
7018,AEL-360-ARIN,"AT&T Enterprises, LLC",7183,SALLIE-ARIN,"Navient Solutions, LLC",133475.4,1.23e-05
9304,ORG-HGCL2-AP-APNIC,HGC Global Communications Limited,6404,FRS-9-ARIN,"FactSet Research Systems, Inc.",133475.4,1.23e-05
10457,RUL-43-ARIN,Refinitiv US LLC,32067,RUL-43-ARIN,Refinitiv US LLC,133475.4,1.23e-05
10583,CHA-28-ARIN,Connecticut Hospital Assoc.,16745,ARCL-26-ARIN,"Advanced Radiology Consultants, LLC",133475.4,1.23e-05
10753,LPL-141-ARIN,"Level 3 Parent, LLC",26382,APA-186-ARIN,Allied Pilots Association,133475.4,1.23e-05
10753,LPL-141-ARIN,"Level 3 Parent, LLC",40062,ALL-47-ARIN,"Ascend Learning, LLC",133475.4,1.23e-05
10796,CC-3517-ARIN,Charter Communications Inc,11775,STL-387-ARIN,"Semina Tempus, LLC",133475.4,1.23e-05
10796,CC-3517-ARIN,Charter Communications Inc,17199,SWAGEL-1-ARIN,Swagelok Company,133475.4,1.23e-05
10796,CC-3517-ARIN,Charter Communications Inc,46939,BL-659-ARIN,"Byhalia.net, LLC",133475.4,1.23e-05
10796,CC-3517-ARIN,Charter Communications Inc,396035,COMPU-221-ARIN,"Compulinx, Inc.",133475.4,1.23e-05
10796,CC-3517-ARIN,Charter Communications Inc,397647,BP-874-ARIN,"Bold Penguin, Inc.",133475.4,1.23e-05
10796,CC-3517-ARIN,Charter Communications Inc,399255,NOB-11-ARIN,"NORTHWEST OHIO BROADBAND, LLC",133475.4,1.23e-05
11243,HALAR-ARIN,Advanced Technologies Group,54004,CHL-54-ARIN,Optimum WiFi,133475.4,1.23e-05
11332,CE-133-ARIN,Crestron Electronics Inc,54004,CHL-54-ARIN,Optimum WiFi,133475.4,1.23e-05
11351,CC-3517-ARIN,Charter Communications Inc,29701,CC-486-ARIN,Cutco Corporation,133475.4,1.23e-05
11351,CC-3517-ARIN,Charter Communications Inc,396437,CL-1038-ARIN,COMMUNICATIONS LABORATORIES,133475.4,1.23e-05
11351,CC-3517-ARIN,Charter Communications Inc,400411,SCH-4-ARIN,Sisters of Charity Hospital,133475.4,1.23e-05
11426,CC-3517-ARIN,Charter Communications Inc,16693,MAB-18-ARIN,mikes hard lemonade,133475.4,1.23e-05
11426,CC-3517-ARIN,Charter Communications Inc,21789,LOWESC-ARIN,"Lowe's Companies, Inc.",133475.4,1.23e-05
11426,CC-3517-ARIN,Charter Communications Inc,394750,UFI-7-ARIN,Universal Furniture International Inc.,133475.4,1.23e-05
11426,CC-3517-ARIN,Charter Communications Inc,397526,LHM-23-ARIN,Liberty Healthcare Management Inc.,133475.4,1.23e-05
11427,CC-3517-ARIN,Charter Communications Inc,11244,MISL-30-ARIN,Midstream Integrity Services LLC,133475.4,1.23e-05
11427,CC-3517-ARIN,Charter Communications Inc,393859,MVCL-2-ARIN,"Mission Valley Communications, LLC.",133475.4,1.23e-05
11427,CC-3517-ARIN,Charter Communications Inc,399692,TCAD-11-ARIN,Travis Central Appraisal District,133475.4,1.23e-05
11563,NETE-ARIN,NetEnterprise Inc.,393510,SFHSH-ARIN,St Francis Healthcare System of Hawaii,133475.4,1.23e-05
12083,WOPW-ARIN,WideOpenWest Finance LLC,13346,CMPC-1-ARIN,Centurion Medical Products Corporation,133475.4,1.23e-05
12083,WOPW-ARIN,WideOpenWest Finance LLC,29961,MCA-160-ARIN,Madison County Commission,133475.4,1.23e-05
12083,WOPW-ARIN,WideOpenWest Finance LLC,54119,WCL-100-ARIN,"WhiteSky Communications, LLC.",133475.4,1.23e-05
12083,WOPW-ARIN,WideOpenWest Finance LLC,400512,CO-496-ARIN,City of Opelika,133475.4,1.23e-05
12083,WOPW-ARIN,WideOpenWest Finance LLC,401215,MP-805-ARIN,MITCHELL PLASTICS,133475.4,1.23e-05
12129,NETIN-6-ARIN,"123.Net, Inc.",394004,HMC-82-ARIN,Hurley Medical Center,133475.4,1.23e-05
12213,PIL-188-ARIN,Centersquare,29971,ISUL-2-ARIN,iControl Systems USA LLC,133475.4,1.23e-05
