AS1,AS2,CO2_per_link,Count,Total_CO2,Relation,Source
13237,21217,36.8,997,36689.6,-1,bgp
13237,21409,195.27,18,3514.86,0,bgp
13237,21449,36.6,4,146.4,0,bgp
13237,21581,344.14,1130,388878.2,-1,bgp
13237,21859,312.66,115,35955.9,0,bgp
13237,22005,231.65,425,98451.25,-1,bgp
13237,22208,210.89,744,156902.16,-1,bgp
13237,23106,340.46,728,247854.88,0,bgp
13237,24088,369.0,86,31734.0,0,bgp
13237,24640,344.14,800,275312.0,-1,bgp
13237,24679,340.87,2256,769002.72,-1,bgp
13237,24723,476.81,27,12873.87,0,bgp
13237,24904,58.43,62,3622.66,0,bgp
13237,24961,327.92,730,239381.6,0,bgp
13237,24978,344.14,289,99456.46,-1,bgp
13237,25091,197.18,1759,346839.62,0,bgp
13237,25133,362.75,56,20314.0,0,bgp
13237,25152,284.48,24,6827.52,-1,bgp
13237,25369,262.74,74,19442.76,0,bgp
13237,25428,112.6,6,675.6,0,bgp
13237,25540,44.18,100,4418.0,0,bgp
13237,26667,343.91,2,687.82,0,bgp
13237,27281,354.87,1,354.87,0,bgp
13237,28940,344.14,385,132493.9,-1,bgp
13237,28959,236.21,20,4724.2,-1,bgp
13237,29019,210.89,266,56096.74,-1,bgp
13237,29076,344.6,888,306004.8,0,bgp
13237,29081,220.97,6,1325.82,0,bgp
13237,29207,498.74,347,173062.78,-1,bgp
13237,29449,287.53,2,575.06,0,bgp
13237,29505,340.91,4,1363.64,0,bgp
13237,29611,210.89,32,6748.48,0,bgp
13237,29650,279.7,492,137612.4,-1,bgp
13237,29655,36.6,16,585.6,0,bgp
13237,30377,279.7,1434,401089.8,-1,bgp
13237,30766,344.14,10,3441.4,0,bgp
13237,31027,262.77,2963,778587.51,0,bgp
13237,31078,344.14,4462,1535552.68,-1,bgp
13237,31197,344.14,891,306628.74,-1,bgp
13237,31617,287.53,12,3450.36,0,bgp
13237,31673,253.31,37,9372.47,0,bgp
13237,33394,344.14,375,129052.5,-1,bgp
13237,33763,185.85,268,49807.8,0,bgp
13237,33835,60.7,2,121.4,0,bgp
13237,33930,44.18,8,353.44,0,bgp
13237,33940,344.14,1,344.14,0,bgp
13237,33967,210.89,4,843.56,0,bgp
13237,34171,344.14,5,1720.7,0,bgp
13237,34245,304.33,29,8825.57,0,bgp
13237,34309,326.08,701,228582.08,0,bgp
13237,34499,210.89,264,55674.96,-1,bgp
13237,34568,344.14,3047,1048594.58,-1,bgp
13237,34655,313.97,24,7535.28,0,bgp
13237,34927,252.75,3504,885636.0,0,bgp
13237,35071,210.89,3,632.67,0,bgp
13237,35228,212.71,86,18293.06,0,bgp
13237,35266,215.14,1027,220948.78,0,bgp
13237,35320,354.36,1060,375621.6,0,bgp
13237,35676,44.18,8,353.44,0,bgp
13237,35831,210.89,702,148044.78,-1,bgp
13237,36994,316.6,485,153551.0,0,bgp
13237,37468,326.99,6307,2062325.93,0,bgp
13237,37613,124.57,243,30270.51,0,bgp
13237,37645,327.16,25,8179.0,0,bgp
13237,37678,210.89,136,28681.04,0,bgp
13237,38880,335.59,78,26176.02,0,bgp
13237,39040,36.6,3706,135639.6,-1,bgp
13237,39093,279.7,4,1118.8,0,bgp
13237,39142,36.6,3,109.8,0,bgp
13237,39175,210.89,10,2108.9,0,bgp
13237,39217,287.53,6,1725.18,0,bgp
13237,39291,344.14,1896,652489.44,-1,bgp
13237,39319,279.7,277,77476.9,-1,bgp
13237,39419,36.6,2,73.2,0,bgp
13237,39637,253.31,40,10132.4,0,bgp
13237,39702,336.53,35,11778.55,0,bgp
13237,39764,36.6,1,36.6,0,bgp
13237,39781,189.08,8,1512.64,0,bgp
13237,39801,43.7,99,4326.3,0,bgp
13237,39808,287.53,2,575.06,0,bgp
13237,39875,210.89,1,210.89,0,bgp
13237,40123,210.94,952,200814.88,-1,bgp
13237,40339,356.62,338,120537.56,-1,bgp
13237,40371,334.98,508,170169.84,-1,bgp
13237,40703,190.31,377,71746.87,-1,bgp
13237,40967,344.14,205,70548.7,-1,bgp
13237,40999,344.14,883,303875.62,-1,bgp
13237,41114,203.37,19,3864.03,0,bgp
13237,41493,210.89,210,44286.9,-1,bgp
13237,41514,344.14,271,93261.94,-1,bgp
13237,41652,177.61,13,2308.93,0,bgp
13237,41655,36.6,6,219.6,0,bgp
13237,41811,217.15,16,3474.4,0,bgp
13237,41887,250.17,26,6504.42,0,bgp
13237,41961,344.14,568,195471.52,-1,bgp
13237,42009,210.89,4,843.56,0,bgp
13237,42037,344.14,750,258105.0,-1,bgp
13237,42310,279.7,2,559.4,0,bgp
13237,42366,330.31,67,22130.77,0,bgp
13237,42385,253.31,2,506.62,0,bgp
13237,42433,253.31,556,140840.36,-1,bgp
13237,42442,344.14,3793,1305323.02,-1,bgp
13237,42473,246.78,750,185085.0,0,bgp
13237,42541,240.82,659,158700.38,0,bgp
13237,42611,210.89,8,1687.12,0,bgp
13237,42699,344.14,1439,495217.46,-1,bgp
13237,42707,253.31,952,241151.12,-1,bgp
13237,42929,44.18,8,353.44,0,bgp
13237,43284,36.6,14,512.4,0,bgp
13237,43341,344.14,12,4129.68,0,bgp
13237,43536,344.14,378,130084.92,-1,bgp
13237,43942,283.31,3,849.93,0,bgp
13237,44092,287.53,35,10063.55,0,bgp
13237,44306,327.13,343,112205.59,0,bgp
13237,44334,44.18,2,88.36,0,bgp
13237,44365,344.14,1309,450479.26,-1,bgp
13237,44444,289.41,21,6077.61,0,bgp
13237,44745,210.89,758,159854.62,-1,bgp
13237,44749,210.89,1,210.89,0,bgp
13237,44858,253.31,13,3293.03,0,bgp
13237,44973,344.14,3,1032.42,0,bgp
13237,45352,346.86,267,92611.62,0,bgp
13237,45474,336.59,155,52171.45,0,bgp
13237,46436,210.89,262,55253.18,-1,bgp
13237,47127,44.18,2,88.36,0,bgp
13237,47147,233.34,2066,482080.44,0,bgp
13237,47176,36.6,25,915.0,0,bgp
13237,47195,336.66,3,1009.98,0,bgp
13237,47572,210.89,801,168922.89,-1,bgp
13237,47661,344.14,1681,578499.34,-1,bgp
13237,47692,226.89,1015,230293.35,0,bgp
13237,47720,272.83,26,7093.58,0,bgp
13237,47935,210.89,1,210.89,0,bgp
13237,47957,219.94,260,57184.4,0,bgp
13237,48152,320.9,42,13477.8,0,bgp
13237,48303,344.14,884,304219.76,-1,bgp
13237,48324,344.14,928,319361.92,-1,bgp
13237,48544,287.53,67,19264.51,0,bgp
13237,48634,287.53,5,1437.65,0,bgp
13237,48641,360.88,66,23818.08,0,bgp
13237,49464,344.14,184,63321.76,-1,bgp
13237,49505,328.54,1001,328868.54,0,bgp
13237,49544,292.43,1086,317578.98,0,bgp
13237,49685,295.21,96,28340.16,0,bgp
13237,49823,210.89,9,1898.01,0,bgp
13237,50072,253.31,2,506.62,0,bgp
13237,50078,210.89,3,632.67,0,bgp
13237,50083,132.1,5,660.5,0,bgp
13237,50088,261.44,109,28496.96,-1,bgp
13237,50277,36.6,532,19471.2,-1,bgp
13237,50352,280.39,4,1121.56,0,bgp
13237,50414,290.7,1,290.7,0,bgp
13237,50458,344.14,2332,802534.48,-1,bgp
13237,50522,251.69,11,2768.59,0,bgp
13237,50620,44.18,2,88.36,0,bgp
13237,50823,210.89,2,421.78,0,bgp
13237,50837,214.1,15,3211.5,0,bgp
13237,50877,287.53,1147,329796.91,0,bgp
13237,51269,44.18,25,1104.5,0,bgp
13237,51326,44.18,1,44.18,0,bgp
13237,51333,285.39,3,856.17,0,bgp
13237,51402,344.14,2438,839013.32,-1,bgp
13237,51483,344.14,7,2408.98,0,bgp
13237,51569,265.5,12,3186.0,0,bgp
13237,51677,279.7,5,1398.5,0,bgp
13237,51906,344.14,3441,1184185.74,-1,bgp
13237,51918,210.89,23,4850.47,0,bgp
13237,51978,341.2,7,2388.4,0,bgp
13237,52041,210.89,9,1898.01,0,bgp
13237,52113,344.14,578,198912.92,-1,bgp
13237,52126,44.18,1784,78817.12,-1,bgp
13237,54994,324.64,54,17530.56,0,bgp
13237,55219,253.31,2,506.62,0,bgp
13237,55805,352.8,42,14817.6,0,bgp
13237,56329,210.89,31,6537.59,0,bgp
13237,56478,210.89,87,18347.43,0,bgp
13237,56630,318.18,285,90681.3,0,bgp
13237,56704,214.19,20,4283.8,0,bgp
13237,56786,285.5,12,3426.0,0,bgp
13237,56896,344.14,379,130429.06,-1,bgp
13237,57043,304.9,212,64638.8,0,bgp
13237,57119,188.86,11,2077.46,0,bgp
13237,57356,210.89,28,5904.92,0,bgp
13237,57468,44.18,11,485.98,0,bgp
13237,57537,344.14,8,2753.12,0,bgp
13237,57793,210.89,16,3374.24,0,bgp
13237,58308,44.18,919,40601.42,0,bgp
13237,58453,314.1,3051,958319.1,0,bgp
13237,58715,349.2,490,171108.0,0,bgp
13237,59395,210.89,25,5272.25,0,bgp
13237,59437,340.79,11,3748.69,0,bgp
13237,59455,210.89,12,2530.68,0,bgp
13237,59624,324.83,11,3573.13,0,bgp
13237,59655,314.5,3,943.5,0,bgp
13237,59689,44.18,1,44.18,0,bgp
13237,59769,210.89,377,79505.53,-1,bgp
13237,59890,110.49,1515,167392.35,0,bgp
13237,60051,344.14,5,1720.7,0,bgp
13237,60129,36.6,743,27193.8,-1,bgp
13237,60280,338.76,529,179204.04,0,bgp
13237,60350,197.35,16,3157.6,0,bgp
13237,60380,344.14,3792,1304978.88,-1,bgp
13237,60550,316.98,6,1901.88,0,bgp
13237,60750,253.31,644,163131.64,-1,bgp
13237,60800,209.93,22,4618.46,0,bgp
13237,60822,307.86,21,6465.06,0,bgp
13237,60868,210.89,505,106499.45,-1,bgp
13237,61012,210.89,1,210.89,0,bgp
13237,61049,269.9,58,15654.2,0,bgp
13237,61083,344.14,60,20648.4,-1,bgp
13237,61098,234.23,6,1405.38,0,bgp
13237,61124,210.89,6,1265.34,0,bgp
13237,61183,344.14,936,322115.04,-1,bgp
13237,61194,279.7,939,262638.3,-1,bgp
13237,61205,44.18,9,397.62,0,bgp
13237,61266,334.34,1,334.34,0,bgp
13237,61287,173.45,3,520.35,0,bgp
13237,61317,307.15,95,29179.25,0,bgp
13237,61323,214.03,139,29750.17,0,bgp
13237,61599,340.76,252,85871.52,0,bgp
13237,62000,58.77,40,2350.8,0,bgp
13237,62035,36.6,1,36.6,0,bgp
13237,62041,298.11,9,2682.99,0,bgp
13237,62093,287.53,1,287.53,0,bgp
13237,62105,253.31,12,3039.72,0,bgp
13237,62119,44.18,6,265.08,0,bgp
13237,62163,212.08,21,4453.68,0,bgp
13237,62193,344.14,1,344.14,0,bgp
13237,62227,237.01,1,237.01,0,bgp
13237,62313,293.32,9,2639.88,0,bgp
13237,62341,344.14,760,261546.4,-1,bgp
13237,63182,310.69,1354,420674.26,-1,bgp
13237,63399,286.21,3,858.63,0,bgp
13237,64114,324.55,1,324.55,0,bgp
13237,64289,286.68,70,20067.6,0,bgp
13237,132876,333.26,223,74316.98,0,bgp
13237,133613,253.31,4,1013.24,0,bgp
13237,138915,327.44,25,8186.0,0,bgp
13237,139628,432.63,63,27255.69,0,bgp
13237,196636,344.14,372,128020.08,-1,bgp
13237,196714,344.14,3866,1330445.24,-1,bgp
13237,196810,36.6,6,219.6,0,bgp
13237,196881,210.89,8,1687.12,0,bgp
13237,196968,344.14,965,332095.1,-1,bgp
13237,197033,44.18,56,2474.08,0,bgp
13237,197205,44.18,2,88.36,0,bgp
13237,197293,287.53,22,6325.66,0,bgp
13237,197334,344.14,184,63321.76,-1,bgp
13237,197440,303.13,1,303.13,0,bgp
13237,197696,44.18,1,44.18,0,bgp
13237,197727,253.31,6,1519.86,0,bgp
13237,197731,253.31,8,2026.48,0,bgp
13237,197790,452.52,21,9502.92,0,bgp
13237,197825,287.53,8,2300.24,0,bgp
13237,197915,344.14,278,95670.92,-1,bgp
13237,197932,344.14,473,162778.22,-1,bgp
13237,197964,222.62,2,445.24,0,bgp
13237,198041,344.14,327,112533.78,-1,bgp
13237,198046,253.31,1,253.31,0,bgp
13237,198111,44.18,1,44.18,0,bgp
13237,198225,339.96,1633,555154.68,-1,bgp
13237,198249,190.76,5,953.8,0,bgp
13237,198296,344.14,1200,412968.0,-1,bgp
13237,198301,279.7,339,94818.3,-1,bgp
13237,198302,35.82,758,27151.56,-1,bgp
13237,198335,196.67,4,786.68,0,bgp
13237,198710,344.14,4183,1439537.62,-1,bgp
13237,198781,275.52,20,5510.4,0,bgp
13237,198890,287.53,25,7188.25,0,bgp
13237,198895,210.89,5,1054.45,0,bgp
13237,199125,89.28,2,178.56,0,bgp
13237,199163,344.14,10,3441.4,0,bgp
13237,199181,284.61,4,1138.44,0,bgp
13237,199196,216.61,393,85127.73,-1,bgp
13237,199753,344.14,800,275312.0,-1,bgp
13237,200005,298.48,1789,533980.72,-1,bgp
13237,200093,344.14,498,171381.72,-1,bgp
13237,200129,44.18,2,88.36,0,bgp
13237,200297,344.14,823,283227.22,-1,bgp
13237,200500,279.7,83,23215.1,-1,bgp
13237,200667,344.14,365,125611.1,-1,bgp
13237,200682,210.89,400,84356.0,-1,bgp
13237,200703,344.14,206,70892.84,-1,bgp
13237,200748,44.18,1,44.18,0,bgp
13237,200770,344.14,377,129740.78,-1,bgp
13237,200781,125.32,8,1002.56,0,bgp
13237,200799,287.53,13,3737.89,0,bgp
13237,200813,287.53,5,1437.65,0,bgp
13237,200824,279.7,630,176211.0,-1,bgp
13237,200924,323.57,36,11648.52,0,bgp
13237,201080,44.18,9,397.62,0,bgp
13237,201093,225.87,453,102319.11,-1,bgp
13237,201102,287.53,3,862.59,0,bgp
13237,201291,305.41,1086,331675.26,-1,bgp
13237,201401,253.31,10,2533.1,0,bgp
13237,201491,344.14,283,97391.62,-1,bgp
13237,201698,344.14,903,310758.42,-1,bgp
13237,201701,341.07,4,1364.28,0,bgp
13237,201714,210.89,6,1265.34,0,bgp
13237,202032,92.01,1758,161753.58,0,bgp
13237,202046,344.14,1,344.14,0,bgp
13237,202282,210.89,15,3163.35,0,bgp
13237,202347,287.53,1,287.53,0,bgp
13237,202566,339.14,1,339.14,0,bgp
13237,202709,287.53,20,5750.6,0,bgp
13237,202882,253.31,580,146919.8,-1,bgp
13237,203329,316.74,141,44660.34,-1,bgp
13237,203347,344.14,77,26498.78,-1,bgp
13237,203372,210.89,440,92791.6,-1,bgp
13237,203489,312.71,9,2814.39,0,bgp
13237,203520,344.14,1301,447726.14,-1,bgp
13237,203554,119.2,2,238.4,0,bgp
13237,203568,210.89,7,1476.23,0,bgp
13237,203795,210.89,290,61158.1,-1,bgp
13237,203818,210.89,870,183474.3,-1,bgp
13237,203936,158.32,86,13615.52,0,bgp
13237,203986,344.14,1401,482140.14,-1,bgp
13237,204035,341.77,23,7860.71,0,bgp
13237,204061,344.14,341,117351.74,-1,bgp
13237,204309,287.53,1,287.53,0,bgp
13237,204809,287.53,2,575.06,0,bgp
13237,204881,344.14,2,688.28,0,bgp
13237,204995,253.31,4,1013.24,0,bgp
13237,205080,252.2,351,88522.2,-1,bgp
13237,205103,337.76,153,51677.28,0,bgp
13237,205219,287.53,4,1150.12,0,bgp
13237,205310,344.14,625,215087.5,-1,bgp
13237,205388,344.14,6,2064.84,0,bgp
13237,205434,210.89,2218,467754.02,-1,bgp
13237,205479,210.89,2,421.78,0,bgp
13237,205543,344.14,4,1376.56,0,bgp
13237,205943,253.31,1,253.31,0,bgp
13237,206059,44.18,1,44.18,0,bgp
13237,206141,344.14,3,1032.42,0,bgp
13237,206173,287.53,4,1150.12,0,bgp
13237,206356,344.14,457,157271.98,0,bgp
13237,206441,344.14,289,99456.46,-1,bgp
13237,206446,322.87,8,2582.96,0,bgp
13237,206530,210.89,1,210.89,0,bgp
13237,206539,287.53,5,1437.65,0,bgp
13237,206735,332.89,6,1997.34,0,bgp
13237,206934,210.89,8,1687.12,0,bgp
13237,207162,210.89,398,83934.22,-1,bgp
13237,207375,253.31,73,18491.63,0,bgp
13237,207995,210.89,7,1476.23,0,bgp
13237,208016,344.14,1,344.14,0,bgp
13237,208025,344.14,1,344.14,0,bgp
13237,208376,287.53,4,1150.12,0,bgp
13237,208517,344.14,1044,359282.16,-1,bgp
13237,209045,250.68,757,189764.76,-1,bgp
13237,209254,44.18,4,176.72,0,bgp
13237,209400,344.14,5,1720.7,0,bgp
13237,209452,210.89,1126,237462.14,-1,bgp
13237,209757,287.53,1,287.53,0,bgp
13237,209888,210.89,752,158589.28,-1,bgp
13237,209902,287.53,5,1437.65,0,bgp
13237,210165,44.18,2,88.36,0,bgp
13237,210226,344.14,7,2408.98,0,bgp
13237,210253,210.89,758,159854.62,-1,bgp
13237,210977,253.31,176,44582.56,-1,bgp
13237,211269,231.65,391,90575.15,-1,bgp
13237,211357,344.14,379,130429.06,-1,bgp
13237,211482,287.53,3,862.59,0,bgp
13237,211483,344.14,1056,363411.84,-1,bgp
13237,211733,44.18,3,132.54,0,bgp
13237,211882,64.71,3,194.13,0,bgp
13237,212068,339.75,1893,643146.75,-1,bgp
13237,212257,344.14,1516,521716.24,-1,bgp
13237,212297,344.14,385,132493.9,-1,bgp
13237,212341,336.8,7,2357.6,0,bgp
13237,212583,344.14,172,59192.08,-1,bgp
13237,212694,210.89,2,421.78,0,bgp
13237,213027,344.14,6,2064.84,0,bgp
13237,213270,36.6,657,24046.2,-1,bgp
13237,213299,344.14,718,247092.52,-1,bgp
13237,213317,43.4,1,43.4,0,bgp
13237,213373,270.71,12,3248.52,0,bgp
13237,213867,210.89,1282,270360.98,-1,bgp
13237,213973,344.14,9,3097.26,0,bgp
13237,214240,210.89,377,79505.53,-1,bgp
13237,214386,253.31,435,110189.85,-1,bgp
13237,214401,344.14,760,261546.4,-1,bgp
13237,214435,287.53,1,287.53,0,bgp
13237,214554,344.14,356,122513.84,-1,bgp
13237,214722,344.14,383,131805.62,-1,bgp
13237,215061,344.14,110,37855.4,-1,bgp
13237,215248,288.37,3,865.11,0,bgp
13237,215915,210.89,2,421.78,0,bgp
13237,263009,333.25,201,66983.25,0,bgp
13237,267613,334.7,1182,395615.4,0,bgp
13237,328112,313.86,1,313.86,0,bgp
13237,395151,253.31,377,95497.87,-1,bgp
13237,395753,314.68,167,52551.56,-1,bgp
13237,396356,329.74,145,47812.3,0,bgp
13237,398465,321.83,105,33792.15,0,bgp
13237,399728,150.95,5,754.75,0,bgp
13238,20144,325.2,18,5853.6,-1,bgp
13238,20764,428.28,44,18844.32,0,mlp
13238,25091,401.58,441,177096.78,0,"bgp,mlp"
13238,31133,433.59,1,433.59,0,mlp
13238,36236,410.44,44,18059.36,0,mlp
13247,13237,344.14,15,5162.1,0,bgp
13247,25091,344.14,99,34069.86,0,bgp
13247,25276,344.14,750,258105.0,-1,bgp
13247,34927,344.14,36,12389.04,0,bgp
13247,51378,344.14,235,80872.9,-1,bgp
13247,199938,344.14,20,6882.8,0,bgp
13247,207499,344.14,340,117007.6,-1,bgp
13247,212943,344.14,857,294927.98,-1,bgp
13249,1140,253.31,75,18998.25,0,bgp
13249,12859,264.88,65,17217.2,0,bgp
13249,12998,256.21,1685,431713.85,-1,bgp
13249,15497,256.21,1060,271582.6,-1,bgp
13249,15577,256.21,2219,568529.99,-1,bgp
13249,20539,256.21,1178,301815.38,-1,bgp
13249,20660,256.21,368,94285.28,-1,bgp
13249,20833,256.21,410,105046.1,-1,bgp
13249,21257,256.21,606,155263.26,-1,bgp
13249,23106,306.1,84,25712.4,0,bgp
13249,24961,338.28,155,52433.4,0,bgp
13249,25091,307.97,278,85615.66,0,bgp
13249,25505,256.21,157,40224.97,-1,bgp
13249,25521,277.92,990,275140.8,-1,bgp
13249,29107,273.02,1719,469321.38,-1,bgp
13249,31061,256.21,576,147576.96,-1,bgp
13249,31725,275.03,756,207922.68,-1,bgp
13249,35731,256.21,773,198050.33,-1,bgp
13249,37468,306.78,164,50311.92,0,bgp
13249,38961,256.21,737,188826.77,-1,bgp
13249,39742,256.21,145,37150.45,-1,bgp
13249,39928,256.21,277,70970.17,-1,bgp
13249,41165,256.21,711,182165.31,-1,bgp
13249,41435,271.81,285,77465.85,-1,bgp
13249,41600,256.21,997,255441.37,-1,bgp
13249,41910,256.21,132,33819.72,-1,bgp
13249,42504,294.44,866,254985.04,-1,bgp
13249,43009,344.14,174,59880.36,-1,bgp
13249,43017,256.21,11,2818.31,-1,bgp
13249,44352,256.21,14,3586.94,-1,bgp
13249,47283,256.21,910,233151.1,-1,bgp
13249,48648,273.3,511,139656.3,-1,bgp
13249,49544,274.01,61,16714.61,0,bgp
13249,50831,256.21,256,65589.76,-1,bgp
13249,51950,256.21,192,49192.32,-1,bgp
13249,56415,256.21,369,94541.49,-1,bgp
13249,60777,256.21,313,80193.73,-1,bgp
13249,60860,256.21,959,245705.39,-1,bgp
13249,197241,256.21,368,94285.28,-1,bgp
13249,197520,256.21,1268,324874.28,-1,bgp
13249,200000,256.21,1060,271582.6,-1,bgp
13249,201872,256.21,1360,348445.6,-1,bgp
13249,206356,344.14,39,13421.46,0,bgp
13250,12307,36.6,2,73.2,0,bgp
13250,12350,36.6,1,36.6,0,bgp
13250,13030,36.6,5,183.0,0,bgp
13250,13237,36.6,1,36.6,0,bgp
13250,15547,36.6,2,73.2,0,bgp
13250,20612,36.6,4,146.4,0,bgp
13250,20932,36.6,2,73.2,0,bgp
13250,21232,36.6,2,73.2,0,bgp
13250,24482,36.6,22,805.2,0,bgp
13250,25091,36.6,4,146.4,0,bgp
13250,29075,36.6,4,146.4,0,bgp
13250,29691,36.6,2,73.2,0,bgp
13250,33891,36.6,3,109.8,0,bgp
13250,34019,36.6,13,475.8,0,bgp
13250,34288,36.6,2,73.2,0,bgp
13250,34549,36.6,11,402.6,0,bgp
13250,34927,36.6,5,183.0,0,bgp
13250,35360,36.6,2,73.2,0,bgp
13250,39351,36.6,4,146.4,0,bgp
13250,47147,36.6,6,219.6,0,bgp
13250,48362,36.6,8,292.8,0,bgp
13250,49544,36.6,4,146.4,0,bgp
13250,51786,36.6,2,73.2,0,bgp
13250,51873,36.6,2,73.2,0,bgp
13250,56987,36.6,2,73.2,0,bgp
13250,57777,36.6,2,73.2,0,bgp
13250,58057,36.6,3,109.8,0,bgp
13250,58299,36.6,2,73.2,0,bgp
13250,59414,36.6,2,73.2,0,bgp
13250,59890,36.6,4,146.4,0,bgp
13250,59891,36.6,1,36.6,0,bgp
13250,198385,36.6,2,73.2,0,bgp
13250,202032,36.6,1,36.6,0,bgp
13259,41058,449.2,787,353520.4,-1,bgp
13259,41520,625.58,766,479194.28,-1,bgp
13259,42062,449.2,766,344087.2,-1,bgp
13259,47685,330.04,383,126405.32,-1,bgp
13259,48160,449.2,397,178332.4,-1,bgp
13259,57120,449.2,357,160364.4,-1,bgp
13259,57636,449.2,394,176984.8,-1,bgp
13259,197531,449.2,397,178332.4,-1,bgp
13259,198755,449.2,944,424044.8,-1,bgp
13259,202484,297.68,397,118178.96,-1,bgp
13259,202923,449.2,788,353969.6,-1,bgp
13259,207109,368.37,383,141085.71,-1,bgp
13259,209758,449.2,393,176535.6,-1,bgp
13273,13237,44.18,5,220.9,0,bgp
13273,58308,44.18,6,265.08,0,bgp
13280,12969,276.57,49,13551.93,0,bgp
13280,39122,277.09,58,16071.22,0,bgp
13280,60068,275.84,320,88268.8,0,bgp
13280,206051,210.89,81,17082.09,-1,bgp
13282,24606,344.14,367,126299.38,-1,bgp
13285,1140,253.31,168,42556.08,0,bgp
13285,1267,222.59,168,37395.12,0,bgp
13285,1280,383.55,164,62902.2,0,bgp
13285,12350,207.36,68,14100.48,0,bgp
13285,12637,253.31,161,40782.91,0,bgp
13285,12708,210.89,3913,825212.57,-1,bgp
13285,12859,259.7,190,49343.0,0,bgp
13285,12969,221.51,168,37213.68,0,bgp
13285,13030,230.08,8,1840.64,0,bgp
13285,13237,271.34,165,44771.1,0,bgp
13285,14630,257.74,170,43815.8,0,bgp
13285,14907,349.72,77,26928.44,0,bgp
13285,15605,253.31,173,43822.63,0,bgp
13285,16347,143.46,178,25535.88,0,bgp
13285,18106,235.6,181,42643.6,0,bgp
13285,20562,240.9,6,1445.4,0,bgp
13285,20764,221.22,136,30085.92,0,bgp
13285,20932,278.75,175,48781.25,0,bgp
13285,21320,229.11,332,76064.52,0,bgp
13285,21412,344.14,68,23401.52,0,bgp
13285,24482,232.91,1924,448118.84,0,bgp
13285,24961,328.3,4,1313.2,0,bgp
13285,25091,217.98,497,108336.06,0,bgp
13285,25220,335.4,172,57688.8,0,bgp
13285,28716,219.55,68,14929.4,0,bgp
13285,28792,210.89,169,35640.41,0,bgp
13285,28917,275.78,68,18753.04,0,bgp
13285,29075,138.9,186,25835.4,0,bgp
13285,29140,333.96,171,57107.16,0,bgp
13285,29169,158.7,195,30946.5,0,bgp
13285,30781,134.19,264,35426.16,0,bgp
13285,31510,344.14,172,59192.08,0,bgp
13285,31742,210.89,170,35851.3,0,bgp
13285,33891,257.04,398,102301.92,0,bgp
13285,34019,76.2,40,3048.0,0,bgp
13285,34177,131.94,171,22561.74,0,bgp
13285,34288,222.32,100,22232.0,0,bgp
13285,34549,264.6,764,202154.4,0,bgp
13285,34927,252.61,489,123526.29,0,bgp
13285,35266,212.9,68,14477.2,0,bgp
13285,35280,217.34,758,164743.72,0,bgp
13285,35360,181.59,172,31233.48,0,bgp
13285,35710,344.14,344,118384.16,0,bgp
13285,37100,214.82,238,51127.16,0,bgp
13285,37271,215.13,75,16134.75,0,bgp
13285,37468,228.77,469,107293.13,0,bgp
13285,37497,220.22,136,29949.92,0,bgp
13285,39122,216.89,176,38172.64,0,bgp
13285,39351,222.18,234,51990.12,0,bgp
13285,41047,306.15,173,52963.95,0,bgp
13285,41095,240.53,68,16356.04,0,bgp
13285,41327,224.87,241,54193.67,0,bgp
13285,42473,234.67,167,39189.89,0,bgp
13285,42541,286.01,172,49193.72,0,bgp
13285,47147,313.75,8,2510.0,0,bgp
13285,47474,210.89,17791,3751943.99,-1,bgp
13285,48185,216.48,171,37018.08,0,bgp
13285,48362,225.19,380,85572.2,0,bgp
13285,49434,157.09,172,27019.48,0,bgp
13285,49544,247.58,350,86653.0,0,bgp
13285,49605,284.43,165,46930.95,0,bgp
13285,50300,213.45,173,36926.85,0,bgp
13285,50304,224.5,237,53206.5,0,bgp
13285,50628,44.18,344,15197.92,0,bgp
13285,50763,230.43,176,40555.68,0,bgp
13285,51088,236.17,171,40385.07,0,bgp
13285,51873,253.31,171,43316.01,0,bgp
13285,56987,78.52,105,8244.6,0,bgp
13285,57695,214.18,172,36838.96,0,bgp
13285,58057,248.31,174,43205.94,0,bgp
13285,58299,246.93,171,42225.03,0,bgp
13285,58308,44.18,145,6406.1,0,bgp
13285,60068,246.69,754,186004.26,0,bgp
13285,60257,210.89,834,175882.26,-1,bgp
13285,64475,334.84,172,57592.48,0,bgp
13285,198385,213.8,68,14538.4,0,bgp
13285,199938,334.94,168,56269.92,0,bgp
13285,202365,330.61,348,115052.28,0,bgp
13285,207841,210.89,68,14340.52,0,bgp
13285,210937,299.45,93,27848.85,0,bgp
13285,212483,243.91,344,83905.04,0,bgp
13285,212508,266.13,2,532.26,0,bgp
13285,213151,352.96,68,24001.28,0,bgp
13285,213241,226.25,3,678.75,0,bgp
13285,264409,247.79,30,7433.7,0,bgp
13287,13030,177.4,605,107327.0,0,bgp
13287,25091,164.14,579,95037.06,0,bgp
13287,29680,146.15,88,12861.2,0,bgp
13287,34549,227.14,561,127425.54,0,bgp
13287,34927,203.99,196,39982.04,0,bgp
13287,35625,106.5,411,43771.5,0,bgp
13287,41047,344.14,87,29940.18,0,bgp
13287,41327,167.74,335,56192.9,0,bgp
13287,43833,146.15,38,5553.7,-1,bgp
13287,44358,146.15,11,1607.65,-1,bgp
13287,49544,196.42,188,36926.96,0,bgp
